mese,giorno_settimana,fascia_oraria,comune,nome_strada,tipo_luogo,fondo,segnaletica,meteo,lon,lat,incidente
3,Lunedì,Pomeriggio,ROANA,SP 349 Costo,Curva,Asciutto,Assente,Nebbia,11.472170135741134,45.86274361710427,0
5,Domenica,Pomeriggio,TORREBELVICINO,SP 046 Pasubio,Intersezione segnalata,Asciutto,Assente,Nebbia,11.285739460171227,45.72190981320441,0
7,Sabato,Pomeriggio,ISOLA VICENTINA,SP 046 Pasubio,Intersezione non segnalata,Asciutto,Orizzontale,Altro,11.436181560940812,45.63691074476653,0
2,Domenica,Mattino,VALDASTICO,SP 350 Val d'Astico,Rettilineo,Ghiacciato,Verticale,Sereno,11.36598004442564,45.84819962322517,0
9,Mercoledì,Mattino,ROANA,SP 349 Costo,Curva,Ghiacciato,Temporanea di cantiere,Altro,11.460181258216926,45.8608437521079,0
6,Lunedì,Pomeriggio,COSTABISSARA,SP 046 Pasubio,Intersezione con semaforo o vigile,Asciutto,Temporanea di cantiere,Neve,11.502182029878655,45.58684689259905,0
11,Mercoledì,Notte,MARANO VICENTINO,SP 349 var Costo Variante,Galleria illuminata,Sdrucciolevole,Temporanea di cantiere,Sereno,11.431249833481008,45.71601808312554,0
4,Martedì,Sera,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Rotatoria,Ghiacciato,Verticale,Altro,11.423888096830682,45.78402569167073,0
1,Giovedì,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Galleria illuminata,Bagnato,Verticale,Nebbia,11.434711518017652,45.797531239349205,0
4,Lunedì,Pomeriggio,ZANE',SP 349 Costo,Intersezione con semaforo o vigile,Ghiacciato,Assente,Neve,11.450244538969542,45.72422779877452,0
12,Sabato,Sera,VICENZA,SP 046 Pasubio,Curva,Bagnato,Temporanea di cantiere,Vento forte,11.494443659124892,45.56479483934601,0
4,Martedì,Pomeriggio,LASTEBASSE,SP 350 Val d'Astico,Rettilineo,Bagnato,Temporanea di cantiere,Pioggia,11.283769644316672,45.91339701345677,0
9,Venerdì,Pomeriggio,VALDASTICO,SP 350 Val d'Astico,Intersezione segnalata,Bagnato,Assente,Nebbia,11.361610385305232,45.858783717314076,0
11,Domenica,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Pendenza,Bagnato,Verticale,Altro,11.234692527552937,45.749452882918945,0
4,Mercoledì,Notte,VICENZA,SP 046 Pasubio,Galleria illuminata,Sdrucciolevole,Orizzontale,Pioggia,11.504498610423644,45.54704821606794,0
8,Giovedì,Notte,ROANA,SP 349 Costo,Rettilineo,Bagnato,Verticale,Vento forte,11.435615110723903,45.84292743251446,0
3,Martedì,Mattino,VICENZA,SP 046 Pasubio,Intersezione segnalata,Bagnato,Assente,Neve,11.495515300627817,45.56042419015672,0
5,Venerdì,Mattino,LASTEBASSE,SP 350 Val d'Astico,Intersezione non segnalata,Ghiacciato,Temporanea di cantiere,Neve,11.277565069279639,45.91416800771196,0
4,Giovedì,Mattino,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione con semaforo o vigile,Bagnato,Temporanea di cantiere,Pioggia,11.205233193290521,45.75877920309588,0
9,Martedì,Notte,TORREBELVICINO,SP 046 Pasubio,Galleria illuminata,Ghiacciato,Temporanea di cantiere,Vento forte,11.272202798024818,45.73345127651954,0
4,Sabato,Notte,ZANE',SP 349 var Costo Variante,Curva,Asciutto,Assente,Sereno,11.445878832408129,45.708531954032,0
4,Lunedì,Pomeriggio,TORREBELVICINO,SP 046 Pasubio,Intersezione non segnalata,Innevato,Temporanea di cantiere,Pioggia,11.299218398586284,45.719040751197035,0
10,Lunedì,Sera,ARSIERO,SP 350 Val d'Astico,Dosso,Sdrucciolevole,Verticale,Neve,11.362931583055596,45.80366979565813,0
6,Domenica,Pomeriggio,VILLAVERLA,SP 349 Costo,Incrocio,Ghiacciato,Temporanea di cantiere,Sereno,11.491166514186437,45.66333662264712,0
7,Giovedì,Notte,ASIAGO,SP 349 Costo,Rettilineo,Ghiacciato,Assente,Nebbia,11.430222795040404,45.94942768987057,0
9,Domenica,Mattino,ASIAGO,SP 349 Costo,Incrocio,Asciutto,Verticale,Pioggia,11.488141480746842,45.880364961923,0
2,Lunedì,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Curva,Innevato,Orizzontale,Nebbia,11.25988356674075,45.74134789263561,0
11,Martedì,Mattino,PIOVENE ROCCHETTE,SP 349 Costo,Intersezione con semaforo o vigile,Sdrucciolevole,Assente,Nebbia,11.418804884493,45.743263695645496,0
5,Martedì,Sera,COGOLLO DEL CENGIO,SP 349 Costo,Intersezione non segnalata,Innevato,Orizzontale,Vento forte,11.441746944508447,45.78225765565506,0
8,Martedì,Notte,COSTABISSARA,SP 349 Costo,Rettilineo,Sdrucciolevole,Assente,Pioggia,11.490916914219536,45.60958295436819,0
6,Martedì,Pomeriggio,CALTRANO,SP 349 Costo,Rotatoria,Sdrucciolevole,Verticale,Sereno,11.450386721629126,45.77405448492951,0
10,Mercoledì,Mattino,SCHIO,SP 349 var Costo Variante,Pendenza,Ghiacciato,Verticale,Nebbia,11.425406827757156,45.71981003714083,0
8,Giovedì,Pomeriggio,ROANA,SP 349 Costo,Intersezione segnalata,Asciutto,Assente,Altro,11.434289376201104,45.83320513245592,0
3,Venerdì,Mattino,ISOLA VICENTINA,SP 046 Pasubio,Rotatoria,Ghiacciato,Temporanea di cantiere,Vento forte,11.436834784548987,45.63604583896907,0
3,Venerdì,Notte,SCHIO,SP 349 Costo,Rettilineo,Innevato,Assente,Pioggia,11.371515682363912,45.728407641736354,0
11,Sabato,Sera,ASIAGO,SP 349 Costo,Galleria illuminata,Ghiacciato,Orizzontale,Neve,11.430659605753954,45.94945303042474,0
7,Domenica,Mattino,ROANA,SP 349 Costo,Pendenza,Asciutto,Assente,Sereno,11.447249886390098,45.9295801685616,0
4,Venerdì,Mattino,VICENZA,SP 046 Pasubio,Galleria illuminata,Ghiacciato,Temporanea di cantiere,Altro,11.495221692867739,45.57200511253729,0
2,Sabato,Pomeriggio,VICENZA,SP 046 Pasubio,Intersezione con semaforo o vigile,Asciutto,Assente,Sereno,11.49489759647598,45.561986886921055,0
2,Martedì,Mattino,CALDOGNO,SP 349 Costo,Intersezione segnalata,Asciutto,Verticale,Nebbia,11.49183080382577,45.63217042370586,0
12,Sabato,Mattino,ISOLA VICENTINA,SP 046 Pasubio,Galleria illuminata,Bagnato,Assente,Neve,11.475421881054205,45.60930910347777,0
5,Martedì,Notte,CALDOGNO,SP 349 Costo,Curva,Asciutto,Verticale,Altro,11.491397623379012,45.62684676463555,0
3,Venerdì,Pomeriggio,CALTRANO,SP 349 Costo,Pendenza,Asciutto,Verticale,Altro,11.450369440453043,45.774068505495215,0
6,Martedì,Notte,SCHIO,SP 046 Pasubio,Incrocio,Ghiacciato,Assente,Nebbia,11.387570456075125,45.69460782796115,0
2,Martedì,Notte,CARRE',SP 349 Costo,Galleria illuminata,Sdrucciolevole,Assente,Altro,11.43847471814548,45.740297177566916,0
7,Martedì,Notte,ASIAGO,SP 349 Costo,Curva,Asciutto,Verticale,Altro,11.490230636435951,45.87878775379184,0
8,Martedì,Mattino,ZANE',SP 349 var Costo Variante,Galleria illuminata,Sdrucciolevole,Verticale,Nebbia,11.445996562474773,45.7084717420334,0
12,Lunedì,Sera,VICENZA,SP 046 Pasubio,Rotatoria,Ghiacciato,Orizzontale,Neve,11.49462666826749,45.56395627020506,0
4,Sabato,Sera,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Curva,Ghiacciato,Assente,Nebbia,11.39159180933019,45.79504419136023,0
3,Venerdì,Pomeriggio,ASIAGO,SP 349 Costo,Intersezione non segnalata,Bagnato,Assente,Vento forte,11.501152803352152,45.871938519164864,0
2,Mercoledì,Pomeriggio,CALTRANO,SP 349 Costo,Intersezione non segnalata,Asciutto,Orizzontale,Vento forte,11.449968965433813,45.774388779092774,0
5,Venerdì,Mattino,ROANA,SP 349 Costo,Intersezione non segnalata,Innevato,Temporanea di cantiere,Vento forte,11.477034673274508,45.86729805749446,0
8,Lunedì,Pomeriggio,MALO,SP 046 Pasubio,Rettilineo,Ghiacciato,Assente,Nebbia,11.403977087408016,45.67471774630268,0
1,Martedì,Notte,SANTORSO,SP 349 Costo,Curva,Innevato,Temporanea di cantiere,Neve,11.413252516213658,45.74038661835868,0
10,Mercoledì,Notte,THIENE,SP 349 Costo,Galleria illuminata,Bagnato,Verticale,Neve,11.487276119926923,45.67586618654424,0
6,Lunedì,Mattino,COGOLLO DEL CENGIO,SP 349 Costo,Intersezione non segnalata,Asciutto,Assente,Pioggia,11.429249195354156,45.798111999282575,0
10,Giovedì,Sera,ROANA,SP 349 Costo,Intersezione segnalata,Bagnato,Verticale,Nebbia,11.436597933966256,45.82722563003895,0
6,Venerdì,Notte,CALDOGNO,SP 349 Costo,Galleria illuminata,Bagnato,Verticale,Nebbia,11.490431338368595,45.61615013160958,0
2,Mercoledì,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Rotatoria,Ghiacciato,Orizzontale,Vento forte,11.195965509883925,45.763759179337235,0
7,Giovedì,Mattino,ASIAGO,SP 349 Costo,Intersezione non segnalata,Asciutto,Orizzontale,Altro,11.494040662982046,45.8793227581614,0
7,Martedì,Sera,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Curva,Sdrucciolevole,Orizzontale,Pioggia,11.436189387277047,45.762610028065644,0
11,Mercoledì,Mattino,LASTEBASSE,SP 350 Val d'Astico,Incrocio,Ghiacciato,Verticale,Nebbia,11.329356176018871,45.899126594211424,0
2,Lunedì,Pomeriggio,ROANA,SP 349 Costo,Rettilineo,Bagnato,Assente,Vento forte,11.471687649902432,45.862656469362136,0
4,Venerdì,Mattino,VALDASTICO,SP 350 Val d'Astico,Curva,Sdrucciolevole,Orizzontale,Neve,11.359798703802714,45.87474586733124,0
3,Martedì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Galleria illuminata,Ghiacciato,Verticale,Neve,11.194910849487204,45.76090733821164,0
2,Sabato,Sera,ROANA,SP 349 Costo,Intersezione segnalata,Bagnato,Assente,Sereno,11.47217167844602,45.88598016748444,0
1,Domenica,Sera,ASIAGO,SP 349 Costo,Pendenza,Asciutto,Assente,Sereno,11.40570801840634,45.94528158741716,0
1,Sabato,Notte,COSTABISSARA,SP 046 Pasubio,Galleria illuminata,Ghiacciato,Orizzontale,Nebbia,11.502817886819157,45.586112516742226,0
7,Martedì,Pomeriggio,MALO,SP 046 Pasubio,Dosso,Innevato,Verticale,Pioggia,11.415900658957076,45.6568706965206,0
2,Sabato,Mattino,COSTABISSARA,SP 046 Pasubio,Intersezione non segnalata,Sdrucciolevole,Verticale,Sereno,11.485964937530637,45.60669305184501,0
3,Martedì,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Intersezione non segnalata,Innevato,Verticale,Nebbia,11.42626720158179,45.81072649044905,0
2,Venerdì,Notte,TORREBELVICINO,SP 046 Pasubio,Galleria illuminata,Asciutto,Verticale,Neve,11.297357588406907,45.71894153503153,0
9,Sabato,Sera,VICENZA,SP 046 Pasubio,Intersezione non segnalata,Innevato,Assente,Sereno,11.50851398493676,45.57996812731769,0
8,Mercoledì,Notte,ROANA,SP 349 Costo,Galleria illuminata,Innevato,Orizzontale,Altro,11.445541884809375,45.847049834232735,0
12,Mercoledì,Mattino,CARRE',SP 349 Costo,Intersezione non segnalata,Bagnato,Temporanea di cantiere,Altro,11.438140915293666,45.7407764137169,0
2,Mercoledì,Sera,VICENZA,SP 046 Pasubio,Intersezione con semaforo o vigile,Asciutto,Assente,Sereno,11.50480608307242,45.57821650926398,0
3,Giovedì,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione segnalata,Ghiacciato,Verticale,Neve,11.194065703198994,45.76315868143394,0
6,Sabato,Mattino,VALDASTICO,SP 350 Val d'Astico,Intersezione non segnalata,Innevato,Temporanea di cantiere,Altro,11.361143719320761,45.86348292633519,0
8,Giovedì,Pomeriggio,CALDOGNO,SP 349 Costo,Curva,Asciutto,Verticale,Vento forte,11.491666338278199,45.60797211387119,0
3,Sabato,Pomeriggio,ASIAGO,SP 349 Costo,Intersezione non segnalata,Innevato,Temporanea di cantiere,Vento forte,11.489418180390281,45.8696921248894,0
6,Lunedì,Mattino,ROANA,SP 349 Costo,Dosso,Asciutto,Assente,Sereno,11.486100324209858,45.8682370657183,0
1,Lunedì,Notte,TORREBELVICINO,SP 046 Pasubio,Pendenza,Sdrucciolevole,Assente,Nebbia,11.277773471788647,45.72997981048036,0
5,Sabato,Sera,ROANA,SP 349 Costo,Rettilineo,Asciutto,Temporanea di cantiere,Nebbia,11.453312202487888,45.91953153219405,0
10,Mercoledì,Pomeriggio,VICENZA,SP 046 Pasubio,Intersezione con semaforo o vigile,Asciutto,Assente,Altro,11.507992372348609,45.5416370369762,0
7,Giovedì,Pomeriggio,VICENZA,SP 046 Pasubio,Rotatoria,Sdrucciolevole,Orizzontale,Pioggia,11.495115038029281,45.56140483443481,0
6,Domenica,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione con semaforo o vigile,Bagnato,Verticale,Sereno,11.199919915637519,45.760597858694254,0
6,Venerdì,Notte,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Rotatoria,Asciutto,Orizzontale,Altro,11.422221416256528,45.78462161121576,0
12,Martedì,Sera,ROANA,SP 349 Costo,Intersezione segnalata,Innevato,Orizzontale,Nebbia,11.432773064665513,45.839718135591475,0
7,Martedì,Sera,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Incrocio,Bagnato,Orizzontale,Nebbia,11.508033645525341,45.539217280827955,0
7,Domenica,Sera,TORREBELVICINO,SP 046 Pasubio,Galleria illuminata,Innevato,Temporanea di cantiere,Pioggia,11.273983392288983,45.73264763579789,0
12,Domenica,Notte,VICENZA,SP 046 Pasubio,Rettilineo,Asciutto,Verticale,Sereno,11.49767059654318,45.55683570342032,0
2,Mercoledì,Notte,THIENE,SP 349 Costo,Intersezione non segnalata,Sdrucciolevole,Temporanea di cantiere,Neve,11.485788549184685,45.680648326283396,0
6,Venerdì,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Rotatoria,Sdrucciolevole,Orizzontale,Vento forte,11.233700635682263,45.749783248033836,0
4,Lunedì,Notte,ZANE',SP 349 Costo,Pendenza,Sdrucciolevole,Assente,Nebbia,11.456865076747624,45.716899572673384,0
3,Sabato,Notte,MALO,SP 046 Pasubio,Intersezione con semaforo o vigile,Ghiacciato,Assente,Neve,11.427658959238762,45.64337775490317,0
2,Venerdì,Mattino,ASIAGO,SP 349 Costo,Pendenza,Asciutto,Orizzontale,Neve,11.500649067216905,45.87554049873491,0
11,Mercoledì,Mattino,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Intersezione segnalata,Innevato,Orizzontale,Neve,11.507904842511506,45.535613921644405,0
8,Domenica,Pomeriggio,THIENE,SP 349 var Costo Variante,Galleria illuminata,Ghiacciato,Verticale,Altro,11.45854368041749,45.69902339309511,0
9,Martedì,Pomeriggio,ROANA,SP 349 Costo,Intersezione non segnalata,Ghiacciato,Verticale,Nebbia,11.457196685618163,45.858610041788545,0
2,Mercoledì,Sera,ASIAGO,SP 349 Costo,Incrocio,Sdrucciolevole,Assente,Pioggia,11.391667947750742,45.95071220667463,0
5,Venerdì,Pomeriggio,TORREBELVICINO,SP 046 Pasubio,Intersezione segnalata,Bagnato,Orizzontale,Nebbia,11.282379112625346,45.72306469637786,0
8,Martedì,Notte,VICENZA,SP 046 Pasubio,Intersezione non segnalata,Sdrucciolevole,Assente,Vento forte,11.494974533396254,45.56168637878418,0
7,Giovedì,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Intersezione con semaforo o vigile,Ghiacciato,Assente,Altro,11.439984553213966,45.785281935581786,0
9,Mercoledì,Mattino,COSTABISSARA,SP 046 Pasubio,Intersezione con semaforo o vigile,Innevato,Orizzontale,Altro,11.488945830157668,45.60568240354157,0
9,Martedì,Mattino,COGOLLO DEL CENGIO,SP 349 Costo,Intersezione segnalata,Innevato,Verticale,Altro,11.43260073982646,45.79629068138923,0
5,Lunedì,Notte,VICENZA,SP 046 Pasubio,Dosso,Asciutto,Assente,Nebbia,11.502296099786802,45.55001229360293,0
10,Venerdì,Notte,TORREBELVICINO,SP 046 Pasubio,Intersezione non segnalata,Asciutto,Temporanea di cantiere,Pioggia,11.276030646048776,45.73117478952736,0
4,Domenica,Notte,COSTABISSARA,SP 349 Costo,Rotatoria,Innevato,Orizzontale,Altro,11.490754242880252,45.60994582770836,0
1,Mercoledì,Mattino,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Curva,Bagnato,Temporanea di cantiere,Neve,11.39247333298302,45.79381591152299,0
11,Giovedì,Notte,ZANE',SP 349 Costo,Intersezione non segnalata,Sdrucciolevole,Verticale,Nebbia,11.454988115399336,45.7182098381344,0
1,Giovedì,Notte,VICENZA,SP 046 Pasubio,Intersezione con semaforo o vigile,Asciutto,Verticale,Pioggia,11.505919330235827,45.545630378239736,0
3,Sabato,Notte,MALO,SP 046 Pasubio,Incrocio,Ghiacciato,Assente,Neve,11.408757547613316,45.66402831763521,0
5,Mercoledì,Sera,PIOVENE ROCCHETTE,SP 349 Costo,Pendenza,Ghiacciato,Verticale,Nebbia,11.428212741717855,45.750638744739604,0
2,Giovedì,Pomeriggio,ROANA,SP 349 Costo,Dosso,Innevato,Verticale,Sereno,11.45707306345965,45.909826274892595,0
6,Giovedì,Mattino,ASIAGO,SP 349 Costo,Curva,Asciutto,Verticale,Sereno,11.408822768959462,45.946269801661984,0
12,Domenica,Notte,VILLAVERLA,SP 349 Costo,Intersezione segnalata,Bagnato,Orizzontale,Altro,11.493538247891662,45.64894165169147,0
2,Giovedì,Notte,VICENZA,SP 046 Pasubio,Curva,Sdrucciolevole,Orizzontale,Neve,11.495813520771575,45.559836072317054,0
12,Giovedì,Pomeriggio,LASTEBASSE,SP 350 Val d'Astico,Galleria illuminata,Sdrucciolevole,Assente,Sereno,11.280058878008747,45.914166973441546,0
5,Martedì,Mattino,ROANA,SP 349 Costo,Intersezione con semaforo o vigile,Asciutto,Orizzontale,Pioggia,11.461418114764214,45.90336616445508,0
8,Lunedì,Notte,ROANA,SP 349 Costo,Intersezione con semaforo o vigile,Sdrucciolevole,Orizzontale,Altro,11.440460578917577,45.9374122713443,0
6,Domenica,Pomeriggio,ROANA,SP 349 Costo,Intersezione segnalata,Innevato,Orizzontale,Pioggia,11.46422912956341,45.86174017773764,0
4,Martedì,Pomeriggio,CHIUPPANO,SP 349 Costo,Curva,Asciutto,Verticale,Nebbia,11.455437796317003,45.7668709423867,0
2,Domenica,Sera,ROANA,SP 349 Costo,Intersezione non segnalata,Innevato,Temporanea di cantiere,Sereno,11.463288375090452,45.860644481892244,0
8,Lunedì,Notte,TORREBELVICINO,SP 046 Pasubio,Incrocio,Sdrucciolevole,Assente,Vento forte,11.28610510970346,45.721788371301805,0
11,Venerdì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Galleria illuminata,Sdrucciolevole,Temporanea di cantiere,Pioggia,11.196335598101813,45.7626434370809,0
7,Domenica,Notte,SANTORSO,SP 349 Costo,Pendenza,Ghiacciato,Temporanea di cantiere,Altro,11.403950470977259,45.73633610364046,0
8,Giovedì,Notte,ROANA,SP 349 Costo,Curva,Ghiacciato,Temporanea di cantiere,Vento forte,11.441440326112126,45.93594269651253,0
8,Giovedì,Sera,VICENZA,SP 046 Pasubio,Pendenza,Ghiacciato,Verticale,Neve,11.503052417752045,45.57724109572858,0
5,Venerdì,Mattino,LASTEBASSE,SP 350 Val d'Astico,Intersezione non segnalata,Asciutto,Verticale,Vento forte,11.298208398290793,45.91109978502269,0
2,Sabato,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Galleria illuminata,Bagnato,Orizzontale,Sereno,11.187629533472467,45.75675085959622,0
7,Domenica,Notte,ISOLA VICENTINA,SP 046 Pasubio,Intersezione segnalata,Innevato,Orizzontale,Nebbia,11.438452699070314,45.634110646674955,0
11,Lunedì,Sera,COSTABISSARA,SP 046 Pasubio,Intersezione segnalata,Asciutto,Assente,Sereno,11.496474827967146,45.5959322138655,0
11,Giovedì,Notte,COSTABISSARA,SP 046 Pasubio,Curva,Sdrucciolevole,Verticale,Pioggia,11.501536441878002,45.58757106814534,0
11,Martedì,Sera,ROANA,SP 349 Costo,Rettilineo,Asciutto,Temporanea di cantiere,Nebbia,11.443263555301522,45.934005873861175,0
3,Martedì,Sera,VICENZA,SP 046 Pasubio,Galleria illuminata,Asciutto,Assente,Sereno,11.505468510828175,45.5461902721481,0
7,Martedì,Notte,VICENZA,SP 046 Pasubio,Intersezione segnalata,Innevato,Temporanea di cantiere,Vento forte,11.496440160356178,45.558836174088654,0
9,Lunedì,Mattino,TORREBELVICINO,SP 046 var Torrebelvicino,Pendenza,Asciutto,Verticale,Altro,11.316365211989067,45.71350118969612,0
6,Domenica,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione non segnalata,Asciutto,Assente,Neve,11.261964841520733,45.7400950128506,0
9,Lunedì,Pomeriggio,ISOLA VICENTINA,SP 046 Pasubio,Intersezione con semaforo o vigile,Asciutto,Temporanea di cantiere,Neve,11.444992567477193,45.62792674180186,0
8,Lunedì,Notte,ISOLA VICENTINA,SP 046 Pasubio,Pendenza,Innevato,Temporanea di cantiere,Pioggia,11.472745037810272,45.60954108372108,0
11,Mercoledì,Notte,SCHIO,SP 349 var Costo Variante,Galleria illuminata,Asciutto,Temporanea di cantiere,Nebbia,11.425147845316694,45.72007048017201,0
10,Giovedì,Pomeriggio,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Incrocio,Ghiacciato,Verticale,Vento forte,11.508949687537484,45.53847600085173,0
10,Domenica,Sera,ROANA,SP 349 Costo,Dosso,Ghiacciato,Assente,Vento forte,11.463042019708446,45.902122254971474,0
3,Venerdì,Notte,COSTABISSARA,SP 046 Pasubio,Intersezione non segnalata,Asciutto,Verticale,Pioggia,11.493982872690255,45.60267630155197,0
1,Lunedì,Pomeriggio,PIOVENE ROCCHETTE,SP 349 Costo,Curva,Sdrucciolevole,Verticale,Altro,11.428790590376808,45.75138218428749,0
2,Domenica,Mattino,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Galleria illuminata,Asciutto,Orizzontale,Altro,11.40560135648955,45.7911294747597,0
3,Domenica,Sera,VILLAVERLA,SP 349 Costo,Intersezione segnalata,Asciutto,Verticale,Altro,11.491484120544582,45.63634629136213,0
9,Martedì,Pomeriggio,VICENZA,SP 046 Pasubio,Incrocio,Sdrucciolevole,Orizzontale,Altro,11.494428989392697,45.570639743286435,0
7,Domenica,Sera,PIOVENE ROCCHETTE,SP 349 Costo,Dosso,Innevato,Orizzontale,Vento forte,11.4300066033785,45.75243937304159,0
6,Giovedì,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Curva,Innevato,Verticale,Altro,11.246286724586511,45.7439490967279,0
1,Domenica,Sera,SCHIO,SP 046 var Torrebelvicino,Incrocio,Ghiacciato,Orizzontale,Sereno,11.33303414662391,45.713402740345074,0
9,Lunedì,Mattino,ASIAGO,SP 349 Costo,Dosso,Bagnato,Orizzontale,Nebbia,11.419478644999343,45.951754816301055,0
5,Venerdì,Pomeriggio,COSTABISSARA,SP 046 Pasubio,Intersezione segnalata,Bagnato,Temporanea di cantiere,Neve,11.49653101445945,45.57333602864785,0
10,Lunedì,Sera,ROANA,SP 349 Costo,Rotatoria,Ghiacciato,Temporanea di cantiere,Altro,11.456091544270569,45.853295359103875,0
2,Domenica,Pomeriggio,SANTORSO,SP 349 Costo,Intersezione segnalata,Asciutto,Verticale,Neve,11.39958965579892,45.735606720351136,0
4,Mercoledì,Notte,ROANA,SP 349 Costo,Intersezione non segnalata,Sdrucciolevole,Temporanea di cantiere,Vento forte,11.44757810052553,45.9295432794195,0
1,Venerdì,Sera,ISOLA VICENTINA,SP 046 Pasubio,Intersezione non segnalata,Ghiacciato,Assente,Vento forte,11.464478624553356,45.61656961416779,0
12,Domenica,Notte,VALDASTICO,SP 350 Val d'Astico,Galleria illuminata,Asciutto,Verticale,Neve,11.334037673271027,45.89595511723273,0
6,Sabato,Mattino,ARSIERO,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Bagnato,Orizzontale,Sereno,11.368051756978119,45.825524601429024,0
6,Giovedì,Pomeriggio,ASIAGO,SP 349 Costo,Pendenza,Bagnato,Assente,Neve,11.504629272352448,45.873339101297134,0
4,Martedì,Sera,TORREBELVICINO,SP 046 var Torrebelvicino,Incrocio,Sdrucciolevole,Assente,Nebbia,11.326062206002499,45.71374203736816,0
4,Domenica,Pomeriggio,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Intersezione non segnalata,Asciutto,Assente,Vento forte,11.417873442544412,45.78619749928686,0
9,Domenica,Notte,ISOLA VICENTINA,SP 046 Pasubio,Intersezione non segnalata,Innevato,Assente,Nebbia,11.471397618181511,45.60981251129841,0
12,Martedì,Notte,COSTABISSARA,SP 046 Pasubio,Intersezione con semaforo o vigile,Innevato,Verticale,Vento forte,11.501281107314233,45.576245764718685,0
9,Sabato,Pomeriggio,COSTABISSARA,SP 046 Pasubio,Rettilineo,Bagnato,Temporanea di cantiere,Neve,11.49338355323287,45.60401406991272,0
9,Giovedì,Mattino,SCHIO,SP 046 Pasubio,Galleria illuminata,Sdrucciolevole,Temporanea di cantiere,Sereno,11.39539591045156,45.688427936545544,0
6,Sabato,Pomeriggio,ROANA,SP 349 Costo,Intersezione non segnalata,Sdrucciolevole,Assente,Altro,11.453344460136455,45.919193557373745,0
2,Sabato,Pomeriggio,ASIAGO,SP 349 Costo,Galleria illuminata,Asciutto,Temporanea di cantiere,Pioggia,11.410918671529586,45.94824054617839,0
9,Mercoledì,Mattino,ASIAGO,SP 349 Costo,Rettilineo,Innevato,Verticale,Vento forte,11.49414633552654,45.87921528761215,0
10,Mercoledì,Pomeriggio,ASIAGO,SP 349 Costo,Dosso,Ghiacciato,Verticale,Nebbia,11.5032501397359,45.87557674079761,0
7,Martedì,Pomeriggio,VICENZA,SP 046 Pasubio,Intersezione segnalata,Bagnato,Orizzontale,Altro,11.50712241792809,45.54300822116805,0
2,Venerdì,Notte,ROANA,SP 349 Costo,Pendenza,Sdrucciolevole,Temporanea di cantiere,Altro,11.451724333267036,45.924624647412394,0
9,Martedì,Notte,ASIAGO,SP 349 Costo,Intersezione non segnalata,Bagnato,Orizzontale,Sereno,11.41538595822541,45.951273291657785,0
12,Domenica,Notte,ASIAGO,SP 349 Costo,Galleria illuminata,Bagnato,Verticale,Sereno,11.502730444022536,45.87269917284876,0
3,Venerdì,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Curva,Bagnato,Verticale,Pioggia,11.193098441416991,45.760999018352166,0
2,Venerdì,Notte,ARSIERO,SP 350 Val d'Astico,Intersezione segnalata,Asciutto,Assente,Pioggia,11.365475697493235,45.82176564438803,0
9,Lunedì,Mattino,TORREBELVICINO,SP 046 var Torrebelvicino,Intersezione non segnalata,Innevato,Orizzontale,Pioggia,11.308765713320058,45.71596020588483,0
4,Sabato,Mattino,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Ghiacciato,Assente,Vento forte,11.386244948824825,45.79767907491695,0
9,Domenica,Notte,TORREBELVICINO,SP 046 Pasubio,Intersezione con semaforo o vigile,Innevato,Temporanea di cantiere,Nebbia,11.292280043606294,45.718736762375364,0
9,Martedì,Mattino,VICENZA,SP 046 Pasubio,Rettilineo,Asciutto,Orizzontale,Neve,11.494385499605507,45.565763526135356,0
